hospital_id,hem_reference_no,hospital_name,hospital_parent_type,hospital_type,hospital_sub_type,establishment_year,state_name,state_code,district_name,division_name,block_name,pincode,geo_latitude,geo_longitude,org_head_name,org_head_contact,contact_email,accreditation_board,accreditation_level,accreditation_valid_upto,delisted_from_gov_schemes,total_bed_strength,inpatient_beds,has_fully_equipped_ot,has_icu_with_ac,has_casualty,has_opd,has_hdu,has_general_ward,has_labour_room,created_at,updated_at
041b081f-9fbf-412a-936a-314f4fe17d9f,UPHOSPREF000692,Srivastava & Verma Heart Institute,Single,PRIVATE,NGO,2013,Uttar Pradesh,UP,Mirzapur,Mirzapur,Mirzapur Block 2,215304,28.281949,79.931596,DR. DEEPAK KUMAR JAISWAL,7571825189,hospital692@pvt.up.in,NABL,FULL,,False,216,170,False,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
a2b628b7-8f1d-46db-92b6-969042c93102,UPHOSPREF000693,Sub-District Hospital Varanasi,Single,PUBLIC,CHC,1970,Uttar Pradesh,UP,Varanasi,Varanasi,Pindra,205268,24.258615,80.083929,DR. ANIL KUMAR,7731149367,hospital693@gov.up.in,NABL,PRE,,False,298,238,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
cbb3f971-4539-4695-a240-b29207bc78eb,UPHOSPREF000694,Gupta & Verma Hospital & Research Centre,Single,PRIVATE,NGO,1995,Uttar Pradesh,UP,Mainpuri,Agra,Mainpuri Block 8,238058,27.704682,83.595108,DR. BABLU KUMAR,7097499413,hospital694@pvt.up.in,,FULL,,False,79,68,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
8325ecfe-0863-4a34-b714-c82d017a36e3,UPHOSPREF000695,Urban Community Health Centre Ballia Block 5,Single,PUBLIC,District Hospital,1975,Uttar Pradesh,UP,Ballia,Azamgarh,Ballia Block 5,247064,25.374389,77.827568,DR. MUKESH KUMAR LODHI,7017365809,hospital695@gov.up.in,,PRE,,False,45,41,True,False,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
4d3bc74a-40ab-4dcd-9294-f34fc3408d24,UPHOSPREF000696,Singh & Verma Multispeciality Hospital,Single,PRIVATE,NGO,2013,Uttar Pradesh,UP,Ghazipur,Varanasi,Ghazipur Block 5,260098,28.224272,83.39665,DR. HARI OM,9426372733,hospital696@pvt.up.in,NABL,,2028-10-17,False,85,72,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
975d2175-7e14-43de-86aa-003a47ce08f8,UPHOSPREF000697,Ram Maternity & General Hospital,Single,PRIVATE,NGO,1993,Uttar Pradesh,UP,Prayagraj,Prayagraj,Koraon,207136,29.4564,77.06059,DR. GUDDU KUMAR,7847187562,hospital697@pvt.up.in,JCI,FULL,2028-11-10,False,155,138,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e0939087-ac41-4e0a-bf32-d82c22e257fa,UPHOSPREF000698,Shakti Children Hospital,Single,PRIVATE,Private,1996,Uttar Pradesh,UP,Gorakhpur,Gorakhpur,Khajani,264457,29.650081,78.359914,DR. SUSHIL KUMAR,7639406452,hospital698@pvt.up.in,NABL,PRE,,False,149,108,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
682a4a50-e514-46f8-88d2-90c351729b29,UPHOSPREF000699,Pandey & Gupta Orthopaedic Centre,Single,PRIVATE,Private,2002,Uttar Pradesh,UP,Basti,Basti,Basti Block 4,239618,29.482663,78.663121,DR. HARI OM,7923715284,hospital699@pvt.up.in,,FULL,,False,59,42,False,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
48aae692-87fe-4be9-9b8c-e08d4c44689d,UPHOSPREF000700,Trauma Centre Barabanki Block 8,Single,PUBLIC,District Hospital,1988,Uttar Pradesh,UP,Barabanki,Ayodhya,Barabanki Block 8,272081,30.467453,82.124607,DR. RAMESH CHANDRA,7089704729,hospital700@gov.up.in,JCI,,,False,30,23,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
933bac93-7b41-4ae5-84ff-7042c2e5ed5d,UPHOSPREF000701,Srivastava & Verma Children Hospital,Single,PRIVATE,Private,2002,Uttar Pradesh,UP,Mirzapur,Mirzapur,Mirzapur Block 3,200736,24.583487,82.686369,DR. SURESH KUMAR,7868523256,hospital701@pvt.up.in,NABL,,,False,234,183,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
bf5461ef-17c0-4e98-8b6f-bbb791b3adc5,UPHOSPREF000702,Women Hospital Lucknow,Single,PUBLIC,CHC,1981,Uttar Pradesh,UP,Lucknow,Lucknow,Sarojini Nagar,239555,28.336456,84.372069,DR. PREM SHANKAR,7610856499,hospital702@gov.up.in,NABL,FULL,2030-06-21,False,119,112,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
db3fdada-75d0-4a5d-b8d1-a53bbd4f446b,UPHOSPREF000703,Krishna Eye Hospital,Single,PRIVATE,NGO,2014,Uttar Pradesh,UP,Lucknow,Lucknow,Sardar Nagar,232710,24.755696,83.729006,DR. SURESH KUMAR,9584209913,hospital703@pvt.up.in,NABL,PRE,,False,164,118,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
396f282a-612c-4ce1-9dcf-9330f9dd8328,UPHOSPREF000704,Singh & Tiwari Medical Centre,Single,PRIVATE,Trust,2000,Uttar Pradesh,UP,Varanasi,Varanasi,Sewapuri,254157,26.036027,83.824128,DR. BABLU KUMAR RAJBHAR,7591690071,hospital704@pvt.up.in,JCI,FULL,,False,132,108,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
3157d0e1-190e-4ba7-b8f7-d292880a2840,UPHOSPREF000705,Primary Health Centre Unnao Block 6,Single,PUBLIC,Civil Hospital,1951,Uttar Pradesh,UP,Unnao,Lucknow,Unnao Block 6,205372,29.626509,77.51113,DR. DINESH KUMAR,9706201587,hospital705@gov.up.in,NABH,PRE,,False,400,294,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c6b2aafc-03cc-4fa9-81ba-8ac203cfac70,UPHOSPREF000706,Community Health Centre Siddharthnagar Block 1,Single,PUBLIC,Civil Hospital,1985,Uttar Pradesh,UP,Siddharthnagar,Basti,Siddharthnagar Block 1,286704,29.617686,78.829282,DR. MANOJ KUMAR,7577469203,hospital706@gov.up.in,NABL,PRE,2028-05-14,False,14,12,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d4a1cb66-9da9-4f16-a5ff-19110e8bc369,UPHOSPREF000707,Urban Community Health Centre Mohanlalganj,Single,PUBLIC,PHC,1970,Uttar Pradesh,UP,Lucknow,Lucknow,Mohanlalganj,212703,29.111236,78.006237,DR. BABLU KUMAR LODHI,9526887032,hospital707@gov.up.in,,FULL,,False,69,60,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
181a5e6e-e580-4b50-913b-db2a8bb6042e,UPHOSPREF000708,Zonal Hospital Jalaun,Single,PUBLIC,CHC,1989,Uttar Pradesh,UP,Jalaun,Jhansi,Jalaun Block 8,282936,30.163095,77.899822,DR. ARVIND KUMAR,7644512807,hospital708@gov.up.in,JCI,PRE,2030-03-07,False,30,26,True,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
cbcd707a-7433-4832-a55c-80fd25d1108f,UPHOSPREF000709,Women Hospital Badaun,Single,PUBLIC,Medical College,1955,Uttar Pradesh,UP,Badaun,Bareilly,Badaun Block 8,270684,26.354289,83.686405,DR. DEEPAK KUMAR,7768529869,hospital709@gov.up.in,,PRE,,False,9,7,False,False,False,True,False,False,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
229cad6b-6bc2-4cdb-bfeb-46db2e9d3c12,UPHOSPREF000710,Community Health Centre Moradabad Block 8,Single,PUBLIC,Medical College,1959,Uttar Pradesh,UP,Moradabad,Moradabad,Moradabad Block 8,288176,29.558667,81.58728,DR. RAJEEV KUMAR,9871519137,hospital710@gov.up.in,NABL,,,False,181,156,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
5451b3cc-7f2b-4346-a2c6-f12a0c8c1d29,UPHOSPREF000711,Agarwal & Tiwari Nursing Home,Single,PRIVATE,Trust,2006,Uttar Pradesh,UP,Gonda,Devipatan,Gonda Block 7,287551,27.616191,84.290794,DR. DEVENDRA KUMAR,7676388508,hospital711@pvt.up.in,NABL,PRE,,True,24,19,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
93d20d4c-ed7f-49f5-9a1c-e76c05f7996a,UPHOSPREF000712,District Hospital Balrampur,Single,PUBLIC,Civil Hospital,1974,Uttar Pradesh,UP,Balrampur,Devipatan,Balrampur Block 8,216640,28.82369,81.340115,DR. RAKESH KUMAR,9465613332,hospital712@gov.up.in,JCI,FULL,2030-03-03,False,382,310,False,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
bd150a8c-94d6-426c-bcd5-c8ae6821be3d,UPHOSPREF000713,Trauma Centre Badaun Block 3,Single,PUBLIC,Civil Hospital,1968,Uttar Pradesh,UP,Badaun,Bareilly,Badaun Block 3,245398,24.061276,78.166456,DR. RAMU KAKA,7502876090,hospital713@gov.up.in,NABL,FULL,,False,34,28,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
187df607-c713-420e-9ce7-c3d01f3db274,UPHOSPREF000714,Zonal Hospital Etah,Single,PUBLIC,PHC,1973,Uttar Pradesh,UP,Etah,Aligarh,Etah Block 7,275422,29.974969,77.56322,DR. LAKHAN LAL,7019548360,hospital714@gov.up.in,NABH,,2029-10-21,False,29,22,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
3bccff24-ff82-430d-a7b8-7f3b7501585c,UPHOSPREF000715,Community Health Centre Bijnor Block 8,Single,PUBLIC,Medical College,1995,Uttar Pradesh,UP,Bijnor,Moradabad,Bijnor Block 8,201109,26.653676,80.586226,DR. VIRENDRA SINGH,9657526732,hospital715@gov.up.in,,,,False,26,19,True,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d1206565-bbf6-4ced-9d37-3a3f40a4f91d,UPHOSPREF000716,Srivastava & Mishra Heart Institute,Single,PRIVATE,Trust,2022,Uttar Pradesh,UP,Firozabad,Agra,Firozabad Block 8,295758,25.956809,83.562614,DR. HARI OM,7848872207,hospital716@pvt.up.in,NABL,FULL,,False,82,66,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
54747cb6-1cc7-4ffc-bcea-2801ae3d1c6d,UPHOSPREF000717,Verma & Mishra Hospital & Research Centre,Single,PRIVATE,NGO,2001,Uttar Pradesh,UP,Azamgarh,Azamgarh,Ateha,224098,28.784645,81.433446,DR. RAMU KAKA,8030357231,hospital717@pvt.up.in,NABH,,,False,93,68,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
3d69bf68-ccd0-45a6-a140-7900c8b813b9,UPHOSPREF000718,Gupta & Pandey Children Hospital,Single,PRIVATE,Private,1998,Uttar Pradesh,UP,Prayagraj,Prayagraj,Bahria,238807,29.371075,78.840978,DR. RAM PRASAD,9846530798,hospital718@pvt.up.in,NABL,,,False,140,120,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b3960456-9c63-4f22-8565-50c8b69428ac,UPHOSPREF000719,Urban Community Health Centre Bahria,Single,PUBLIC,Civil Hospital,1984,Uttar Pradesh,UP,Prayagraj,Prayagraj,Bahria,207317,24.689182,78.198583,DR. BABLU KUMAR,9593926267,hospital719@gov.up.in,NABH,FULL,,False,7,4,False,False,False,True,False,False,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
0484a5b1-b318-42e6-99da-774cb419269c,UPHOSPREF000720,Sharma & Singh Nursing Home,Single,PRIVATE,Private,2012,Uttar Pradesh,UP,Bareilly,Bareilly,Ramnagar,287035,27.804481,81.094549,DR. GUDDU KUMAR,8081074700,hospital720@pvt.up.in,NABH,PRE,,False,24,20,True,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
4f91fae9-942a-4025-bbc0-0eaaf27cd4a8,UPHOSPREF000721,Singh & Singh Nursing Home,Single,PRIVATE,Trust,2021,Uttar Pradesh,UP,Unnao,Lucknow,Unnao Block 7,202271,25.228207,83.673066,DR. AMIT KUMAR,7580446966,hospital721@pvt.up.in,,FULL,,False,178,160,False,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
23a7f7dc-25a3-4300-8b49-9819b93a36d2,UPHOSPREF000722,Medical College Hospital Ghaziabad,Single,PUBLIC,District Hospital,1993,Uttar Pradesh,UP,Ghaziabad,Meerut,Tronica City,287537,25.256313,80.078179,DR. VIRENDRA SINGH,9659773400,hospital722@gov.up.in,,FULL,,False,29,26,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
1a5f4d32-d4b3-43a9-afa4-f4e69c80e375,UPHOSPREF000723,Srivastava & Singh Hospital & Research Centre,Single,PRIVATE,NGO,2011,Uttar Pradesh,UP,Lucknow,Lucknow,Malihabad,278170,27.748105,83.432336,DR. RAVINDRA NATH YADAV,7753223429,hospital723@pvt.up.in,,FULL,2029-03-29,False,187,176,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
83d7b479-72a0-4875-8dea-21791315c7b2,UPHOSPREF000724,Singh & Srivastava Nursing Home,Single,PRIVATE,NGO,2001,Uttar Pradesh,UP,Gorakhpur,Gorakhpur,Jungle Kaudiram,276359,30.022783,82.48873,DR. VIRENDRA SINGH MAURYA,7684041309,hospital724@pvt.up.in,,PRE,2029-02-18,False,197,170,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
25799b84-b7f3-48c3-ba9b-7013d7659d7f,UPHOSPREF000725,Dr. Agarwal Children Hospital,Single,PRIVATE,Private,1992,Uttar Pradesh,UP,Kasganj,Aligarh,Kasganj Block 8,273532,28.774706,81.993364,DR. ROHIT KUMAR,7063551773,hospital725@pvt.up.in,,PRE,2028-03-04,False,286,256,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
3be409f2-d45f-47c7-afef-1980af1813d9,UPHOSPREF000726,Dr. Pandey Hospital & Research Centre,Single,PRIVATE,Trust,1999,Uttar Pradesh,UP,Kaushambi,Prayagraj,Kaushambi Block 8,248671,25.333559,80.41126,DR. PRADEEP KUMAR RAJBHAR,9756899093,hospital726@pvt.up.in,NABH,FULL,,False,150,125,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
0a052797-9c5e-48ac-a914-ffde627d3be8,UPHOSPREF000727,Dr. Gupta Eye Hospital,Single,PRIVATE,NGO,2016,Uttar Pradesh,UP,Muzaffarnagar,Saharanpur,Muzaffarnagar Block 4,253970,24.817841,78.607875,DR. SUSHIL KUMAR BIND,7568309258,hospital727@pvt.up.in,JCI,PRE,,False,188,143,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d605dc79-4141-4d2a-af33-5fe1f87608b4,UPHOSPREF000728,Zonal Hospital Hathras,Single,PUBLIC,District Hospital,1951,Uttar Pradesh,UP,Hathras,Aligarh,Hathras Block 5,247012,24.036112,83.370326,DR. RAKESH KUMAR,9772375110,hospital728@gov.up.in,JCI,PRE,,False,196,150,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e0bfb9d3-454e-45e8-8433-855ca65814c6,UPHOSPREF000729,Zonal Hospital Saharanpur,Single,PUBLIC,CHC,1967,Uttar Pradesh,UP,Saharanpur,Saharanpur,Saharanpur Block 4,212395,26.172949,79.815598,DR. PRADEEP KUMAR,9583475954,hospital729@gov.up.in,JCI,,,False,93,82,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
51c29a49-2b12-4da2-a3c3-22ee900a9ed9,UPHOSPREF000730,Combined Hospital Hathras,Single,PUBLIC,District Hospital,1975,Uttar Pradesh,UP,Hathras,Aligarh,Hathras Block 5,232937,29.550455,82.581067,DR. HARI OM,9652069320,hospital730@gov.up.in,JCI,PRE,,False,77,55,False,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
8ad6e7c5-1134-4ca0-a5b6-d37ec3e89170,UPHOSPREF000731,Gupta & Tiwari Eye Hospital,Single,PRIVATE,Trust,1991,Uttar Pradesh,UP,Sant Kabir Nagar,Basti,Sant Block 7,200715,27.300151,78.364787,DR. RAMESH CHANDRA MISHRA,9733803890,hospital731@pvt.up.in,NABL,FULL,,False,30,25,True,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
20181e87-65d9-4517-94f7-4da4fde9a1dd,UPHOSPREF000732,District Hospital Amroha,Single,PUBLIC,PHC,1974,Uttar Pradesh,UP,Amroha,Moradabad,Amroha Block 5,280623,26.550244,78.724846,DR. RAM PRASAD,7931499958,hospital732@gov.up.in,JCI,,2026-07-21,False,13,9,False,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
197ee658-3480-43ac-8a97-85d30f089490,UPHOSPREF000733,Urban Community Health Centre Mainpuri Block 8,Single,PUBLIC,District Hospital,1993,Uttar Pradesh,UP,Mainpuri,Agra,Mainpuri Block 8,220832,30.369024,83.696549,DR. LAKHAN LAL,9801116387,hospital733@gov.up.in,,,2029-08-17,False,9,7,False,False,False,True,False,False,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
52affe87-361a-438a-8fc9-b836ff2f1b38,UPHOSPREF000734,Medical College Hospital Sambhal,Single,PUBLIC,Civil Hospital,1983,Uttar Pradesh,UP,Sambhal,Moradabad,Sambhal Block 2,225381,24.145371,79.202193,DR. NARESH KUMAR,7931440612,hospital734@gov.up.in,JCI,FULL,,False,24,22,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
1d42c146-7e60-4514-99de-a79dccd043b7,UPHOSPREF000735,Sub-District Hospital Ghaziabad,Single,PUBLIC,Civil Hospital,1978,Uttar Pradesh,UP,Ghaziabad,Meerut,Modinagar,248795,27.686383,83.590788,DR. ROHIT KUMAR,7556907546,hospital735@gov.up.in,NABH,FULL,,False,314,252,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
7c6b6b27-ca35-4d9a-a0e5-8ae998f279c7,UPHOSPREF000736,Community Health Centre Tronica City,Single,PUBLIC,Civil Hospital,1976,Uttar Pradesh,UP,Ghaziabad,Meerut,Tronica City,230259,24.991011,78.421881,DR. RAJESH KUMAR KURMI,7536057126,hospital736@gov.up.in,,PRE,2027-02-13,False,316,283,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
fdac01da-480c-4062-90cd-b13e007732d2,UPHOSPREF000737,Women Hospital Jhansi,Single,PUBLIC,District Hospital,1962,Uttar Pradesh,UP,Jhansi,Jhansi,Mauranipur,221235,27.945114,81.871694,DR. SANJAY KUMAR,7934410516,hospital737@gov.up.in,NABL,,,False,24,21,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
46ccfaf5-4624-4410-94b8-264a16c2cdec,UPHOSPREF000738,Women Hospital Mirzapur,Single,PUBLIC,Civil Hospital,1975,Uttar Pradesh,UP,Mirzapur,Mirzapur,Mirzapur Block 6,253163,27.454242,79.057974,DR. RAM PRASAD,7742936886,hospital738@gov.up.in,,FULL,2026-08-07,False,20,14,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
db99333a-caca-4124-bc31-482ab7eb0505,UPHOSPREF000739,Hanuman Heart Institute,Single,PRIVATE,Trust,2017,Uttar Pradesh,UP,Kushinagar,Gorakhpur,Kushinagar Block 3,236018,26.340723,81.854643,DR. SHIV KUMAR,7573257474,hospital739@pvt.up.in,,,,True,255,188,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
7ec361eb-8edf-48e1-b1c2-d2beff453f59,UPHOSPREF000740,Trauma Centre Chandauli Block 2,Single,PUBLIC,PHC,1986,Uttar Pradesh,UP,Chandauli,Varanasi,Chandauli Block 2,226434,25.583456,77.809973,DR. RAJESH KUMAR,7037810735,hospital740@gov.up.in,NABH,FULL,2027-01-24,False,65,48,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
a230b71c-8e95-4cca-a609-066eaac129c0,UPHOSPREF000741,Shakti Children Hospital,Single,PRIVATE,Private,1995,Uttar Pradesh,UP,Sitapur,Lucknow,Sitapur Block 3,262250,23.544082,81.663425,DR. SHIV KUMAR,7844112198,hospital741@pvt.up.in,NABH,,2026-11-22,False,156,125,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
f443afda-e2dd-42f3-b3ef-6b70ec530a99,UPHOSPREF000742,Shiv Maternity & General Hospital,Single,PRIVATE,Private,1993,Uttar Pradesh,UP,Auraiya,Kanpur,Auraiya Block 2,291535,29.888297,77.412852,DR. SHIV KUMAR,8153811685,hospital742@pvt.up.in,JCI,,2028-07-11,False,283,249,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
83115e24-f21e-45c0-8978-d571ef4a469d,UPHOSPREF000743,Medical College Hospital Basti,Single,PUBLIC,CHC,1954,Uttar Pradesh,UP,Basti,Basti,Basti Block 1,246048,28.355045,79.495179,DR. ARVIND KUMAR,7820656081,hospital743@gov.up.in,,PRE,2026-04-06,False,89,66,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c7848bca-d54e-479c-bea7-df47ec8d6f77,UPHOSPREF000744,Krishna Nursing Home,Single,PRIVATE,Private,1991,Uttar Pradesh,UP,Siddharthnagar,Basti,Siddharthnagar Block 5,209282,30.305179,81.58796,DR. JAGDISH PRASAD KURMI,9774466549,hospital744@pvt.up.in,NABL,,2030-02-13,False,220,187,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d2451065-829d-40bd-b02e-3d863fa995ec,UPHOSPREF000745,District Hospital Agra,Single,PUBLIC,CHC,1963,Uttar Pradesh,UP,Agra,Agra,Bichpuri,258568,24.766491,78.633317,DR. ARVIND KUMAR,9609629769,hospital745@gov.up.in,NABH,,,False,61,47,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
96305c82-d8ab-45b7-9c62-a81bfa46c417,UPHOSPREF000746,Medical College Hospital Bareilly,Single,PUBLIC,CHC,1958,Uttar Pradesh,UP,Bareilly,Bareilly,Fatehganj Purvi,280275,25.865773,83.103469,DR. MUKESH KUMAR,8177657686,hospital746@gov.up.in,JCI,FULL,,False,15,13,False,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
ad116e44-2c61-4564-ace0-da6afa66b3ba,UPHOSPREF000747,Zonal Hospital Lakhimpur Kheri,Single,PUBLIC,District Hospital,1954,Uttar Pradesh,UP,Lakhimpur Kheri,Lucknow,Lakhimpur Block 4,269583,23.747375,77.338584,DR. SURESH KUMAR,8082866691,hospital747@gov.up.in,NABL,,2028-11-07,True,51,45,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
567a2f84-a405-43c3-b225-0f407faf4d9b,UPHOSPREF000748,Dr. Tiwari Maternity & General Hospital,Single,PRIVATE,Private,2021,Uttar Pradesh,UP,Gautam Buddha Nagar,Meerut,Gautam Block 7,215309,26.647959,79.115687,DR. SHIV KUMAR,9856935452,hospital748@pvt.up.in,NABH,FULL,,False,128,119,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
10a9d67a-b10b-494a-9b94-1a3e8a21e629,UPHOSPREF000749,Singh & Srivastava Cancer Institute,Single,PRIVATE,Private,2000,Uttar Pradesh,UP,Ghazipur,Varanasi,Ghazipur Block 8,286972,27.523166,79.946855,DR. UMESH KUMAR,9651352659,hospital749@pvt.up.in,JCI,FULL,2028-05-27,False,27,24,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
3e62dcc9-83fe-468f-b3b1-0662ba5b31f8,UPHOSPREF000750,Sub-District Hospital Gorakhpur,Single,PUBLIC,Medical College,1950,Uttar Pradesh,UP,Gorakhpur,Gorakhpur,Jungle Kaudiram,253634,29.650861,77.984888,DR. DEEPAK KUMAR,8043118333,hospital750@gov.up.in,,PRE,2027-12-09,False,27,23,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b8690143-950f-4ee7-a5d8-4ee70f60e750,UPHOSPREF000751,Medical College Hospital Bareilly,Single,PUBLIC,Medical College,1975,Uttar Pradesh,UP,Bareilly,Bareilly,Ramnagar,297451,25.557119,83.928239,DR. SURESH KUMAR,7656184051,hospital751@gov.up.in,NABL,FULL,,False,23,20,True,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
a48e3033-8056-4595-b32b-6d6740402864,UPHOSPREF000752,Medical College Hospital Auraiya,Single,PUBLIC,Medical College,1964,Uttar Pradesh,UP,Auraiya,Kanpur,Auraiya Block 3,235060,26.507644,83.555352,DR. VIRENDRA SINGH,9624381246,hospital752@gov.up.in,NABH,,2029-03-21,False,285,208,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
ef8c5d06-94f4-4ae4-a5a9-ce75a8d6bac6,UPHOSPREF000753,Women Hospital Barabanki,Single,PUBLIC,District Hospital,1979,Uttar Pradesh,UP,Barabanki,Ayodhya,Barabanki Block 6,288434,26.094831,77.260811,DR. ROHIT KUMAR,9573185302,hospital753@gov.up.in,NABL,,2028-04-22,False,12,10,False,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
ad536887-87c6-4a8f-a488-60e6dcf59bf2,UPHOSPREF000754,Women Hospital Siddharthnagar,Single,PUBLIC,PHC,1977,Uttar Pradesh,UP,Siddharthnagar,Basti,Siddharthnagar Block 7,217640,26.993936,81.97207,DR. SURESH KUMAR,7026779908,hospital754@gov.up.in,NABH,PRE,,False,31,23,True,False,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c734e493-63c3-4ca2-92fc-a1815a246b47,UPHOSPREF000755,Primary Health Centre Mainpuri Block 1,Single,PUBLIC,Civil Hospital,1957,Uttar Pradesh,UP,Mainpuri,Agra,Mainpuri Block 1,273414,29.698718,77.621434,DR. SANJAY KUMAR,7760693067,hospital755@gov.up.in,,,,False,91,67,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
